id,timeStamp ,type,package
4413,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'FD43033YZ 1001', 'firstName': 'Jeremy', 'lastName': 'Holligan', 'suffix': 'Sr', 'gender': 'Genderqueer', 'dateOfBirth': '4/10/1922', 'ssn': '473-64-3050', 'maritalStatus': 'Married', 'email': 'cabson8h@harvard.edu', 'primaryPhone': '347-436-6772', 'phoneType': 'Home', 'addressLine1': '4 Utah Place', 'addressLine2': 'PO Box 71117', 'city': 'Brooklyn', 'state': 'New York', 'zipCode': '11210', 'country': 'United States', 'motherMaidenName': 'Ivory', 'primaryBenPersonEntity': 'Entity', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Dante', 'primaryBenLastName': 'Frake', 'primaryBenSuffix': 'II', 'primaryBenGender': 'Male', 'primaryBenDob': '3/10/1964', 'primaryBenSSN': '177-14-1306', 'primaryBenPhone': '267-699-5671', 'primaryBenPercent': 0.11, 'primaryBenAddress1': '3 Haas Point', 'primaryBenCity': 'Levittown', 'primaryBenZip': '19058', 'contingentBenPersonEntity': 'Entity', 'contingentBenRelationship': 'Spouse', 'contingentBenFirst': 'Caryl', 'contingentBenLast': 'Abson', 'contingentBenSuffix': 'Jr', 'contingentBenGender': 'Male', 'contingentBenDob': '5/4/1954', 'contingentBenSSN': '321-54-3973', 'contingentBenPrimaryPhone': '432-747-0409', 'contingentBenPercent': 1.0, 'contingentBenAddress1': '4759 Lotheville Point', 'contingentBenCity': 'Odessa', 'contingentBenState': 'Pennsylvania', 'contingentBenZip': '79769', 'eDeliveryPreference': 'N'}"
51187,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'RZ55200AU 1001', 'firstName': 'Alie', 'lastName': 'Raynham', 'suffix': 'III', 'gender': 'Male', 'dateOfBirth': '3/31/1984', 'ssn': '774-59-9136', 'maritalStatus': 'Single', 'email': 'vdaingerfield8i@salon.com', 'primaryPhone': '213-515-7576', 'phoneType': 'Home', 'addressLine1': '49209 Veith Way', 'addressLine2': 'Suite 43', 'city': 'Los Angeles', 'state': 'California', 'zipCode': '90055', 'country': 'United States', 'motherMaidenName': 'Van der Spohr', 'primaryBenPersonEntity': 'Person', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Jedidiah', 'primaryBenLastName': 'Lorans', 'primaryBenSuffix': 'III', 'primaryBenGender': 'Female', 'primaryBenDob': '10/12/1920', 'primaryBenSSN': '102-73-9074', 'primaryBenPhone': '678-339-2072', 'primaryBenPercent': 0.18, 'primaryBenAddress1': '2043 Doe Crossing Alley', 'primaryBenCity': 'Atlanta', 'primaryBenZip': '30323', 'contingentBenPersonEntity': 'Person', 'contingentBenRelationship': 'Sibling', 'contingentBenFirst': 'Violetta', 'contingentBenLast': 'Daingerfield', 'contingentBenSuffix': 'Sr', 'contingentBenGender': 'Polygender', 'contingentBenDob': '1/22/1970', 'contingentBenSSN': '236-31-1504', 'contingentBenPrimaryPhone': '865-292-6792', 'contingentBenPercent': 0.78, 'contingentBenAddress1': '2 Pearson Lane', 'contingentBenCity': 'Knoxville', 'contingentBenState': 'Georgia', 'contingentBenZip': '37919', 'eDeliveryPreference': 'Y'}"
67312,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'SU21771ZW 1001', 'firstName': 'Jelene', 'lastName': 'MacGille', 'suffix': 'IV', 'gender': 'Female', 'dateOfBirth': '8/25/1973', 'ssn': '863-61-1201', 'maritalStatus': 'Married', 'email': 'aziebart8j@sitemeter.com', 'primaryPhone': '478-983-8285', 'phoneType': 'Home', 'addressLine1': '7 Annamark Alley', 'addressLine2': 'Apt 509', 'city': 'Macon', 'state': 'Georgia', 'zipCode': '31210', 'country': 'United States', 'motherMaidenName': 'Coleborn', 'primaryBenPersonEntity': 'Entity', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Antonina', 'primaryBenLastName': 'Cowup', 'primaryBenSuffix': 'Sr', 'primaryBenGender': 'Female', 'primaryBenDob': '9/8/1959', 'primaryBenSSN': '783-73-1777', 'primaryBenPhone': '626-927-7564', 'primaryBenPercent': 0.39, 'primaryBenAddress1': '42 Macpherson Center', 'primaryBenCity': 'Pasadena', 'primaryBenZip': '91131', 'contingentBenPersonEntity': 'Entity', 'contingentBenRelationship': 'Parent', 'contingentBenFirst': 'Alfy', 'contingentBenLast': 'Ziebart', 'contingentBenSuffix': 'III', 'contingentBenGender': 'Female', 'contingentBenDob': '1/12/1954', 'contingentBenSSN': '776-85-0520', 'contingentBenPrimaryPhone': '515-795-5451', 'contingentBenPercent': 0.45, 'contingentBenAddress1': '52 Nelson Terrace', 'contingentBenCity': 'Des Moines', 'contingentBenState': 'California', 'contingentBenZip': '50362', 'eDeliveryPreference': 'Y'}"
33515,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'LF80585PD 1001', 'firstName': 'Giffy', 'lastName': 'Catherine', 'suffix': 'Sr', 'gender': 'Male', 'dateOfBirth': '8/19/1962', 'ssn': '875-45-6479', 'maritalStatus': 'Married', 'email': 'nmarciskewski8k@hhs.gov', 'primaryPhone': '912-375-7946', 'phoneType': 'Home', 'addressLine1': '89742 Fisk Terrace', 'addressLine2': 'Suite 20', 'city': 'Macon', 'state': 'Georgia', 'zipCode': '31217', 'country': 'United States', 'motherMaidenName': 'Waddam', 'primaryBenPersonEntity': 'Entity', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Enoch', 'primaryBenLastName': 'McSorley', 'primaryBenSuffix': 'II', 'primaryBenGender': 'Female', 'primaryBenDob': '5/8/1932', 'primaryBenSSN': '699-90-4689', 'primaryBenPhone': '862-332-7053', 'primaryBenPercent': 0.64, 'primaryBenAddress1': '9 Oak Valley Way', 'primaryBenCity': 'Newark', 'primaryBenZip': '07195', 'contingentBenPersonEntity': 'Entity', 'contingentBenRelationship': 'Parent', 'contingentBenFirst': 'Nico', 'contingentBenLast': 'Marciskewski', 'contingentBenSuffix': 'Sr', 'contingentBenGender': 'Male', 'contingentBenDob': '10/25/1933', 'contingentBenSSN': '286-13-4945', 'contingentBenPrimaryPhone': '603-303-0780', 'contingentBenPercent': 0.99, 'contingentBenAddress1': '019 Carpenter Pass', 'contingentBenCity': 'Portsmouth', 'contingentBenState': 'New Jersey', 'contingentBenZip': '00214', 'eDeliveryPreference': 'N'}"
3084,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'MU27394GN 1001', 'firstName': 'Abagail', 'lastName': 'MacIver', 'suffix': 'II', 'gender': 'Male', 'dateOfBirth': '4/13/1925', 'ssn': '321-86-6581', 'maritalStatus': 'Married', 'email': 'lbeals8l@rambler.ru', 'primaryPhone': '850-809-8742', 'phoneType': 'Mobile', 'addressLine1': '264 Pennsylvania Road', 'addressLine2': 'Room 1475', 'city': 'Pensacola', 'state': 'Florida', 'zipCode': '32511', 'country': 'United States', 'motherMaidenName': 'Nield', 'primaryBenPersonEntity': 'Person', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Tracie', 'primaryBenLastName': 'Grzegorecki', 'primaryBenSuffix': 'Sr', 'primaryBenGender': 'Male', 'primaryBenDob': '9/4/1941', 'primaryBenSSN': '229-11-3270', 'primaryBenPhone': '713-644-6393', 'primaryBenPercent': 0.03, 'primaryBenAddress1': '9 Weeping Birch Alley', 'primaryBenCity': 'Houston', 'primaryBenZip': '77201', 'contingentBenPersonEntity': 'Person', 'contingentBenRelationship': 'Sibling', 'contingentBenFirst': 'Leonore', 'contingentBenLast': 'Beals', 'contingentBenSuffix': 'II', 'contingentBenGender': 'Female', 'contingentBenDob': '11/15/1928', 'contingentBenSSN': '739-12-9413', 'contingentBenPrimaryPhone': '763-705-6855', 'contingentBenPercent': 0.29, 'contingentBenAddress1': '138 Mcguire Drive', 'contingentBenCity': 'Minneapolis', 'contingentBenState': 'Texas', 'contingentBenZip': '55428', 'eDeliveryPreference': 'Y'}"
49704,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'AN54493AY 1001', 'firstName': 'Shelli', 'lastName': 'Paffley', 'suffix': 'IV', 'gender': 'Female', 'dateOfBirth': '7/11/1928', 'ssn': '165-45-7439', 'maritalStatus': 'Single', 'email': 'hlyngsted8m@bizjournals.com', 'primaryPhone': '732-388-4917', 'phoneType': 'Home', 'addressLine1': '54158 Elka Street', 'addressLine2': 'Room 1202', 'city': 'New Brunswick', 'state': 'New Jersey', 'zipCode': '08922', 'country': 'United States', 'motherMaidenName': 'Illing', 'primaryBenPersonEntity': 'Person', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Lyndy', 'primaryBenLastName': 'Nolan', 'primaryBenSuffix': 'Sr', 'primaryBenGender': 'Genderfluid', 'primaryBenDob': '12/27/1968', 'primaryBenSSN': '658-67-1971', 'primaryBenPhone': '915-864-3683', 'primaryBenPercent': 0.15, 'primaryBenAddress1': '43489 Forest Road', 'primaryBenCity': 'El Paso', 'primaryBenZip': '79984', 'contingentBenPersonEntity': 'Entity', 'contingentBenRelationship': 'Parent', 'contingentBenFirst': 'Helyn', 'contingentBenLast': 'Lyngsted', 'contingentBenSuffix': 'III', 'contingentBenGender': 'Female', 'contingentBenDob': '3/26/1952', 'contingentBenSSN': '867-74-0530', 'contingentBenPrimaryPhone': '712-925-9355', 'contingentBenPercent': 0.73, 'contingentBenAddress1': '68 Quincy Court', 'contingentBenCity': 'Sioux City', 'contingentBenState': 'Texas', 'contingentBenZip': '51110', 'eDeliveryPreference': 'N'}"
33915,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'MU47303QX 1001', 'firstName': 'Brandon', 'lastName': 'Hawyes', 'suffix': 'III', 'gender': 'Male', 'dateOfBirth': '2/22/1973', 'ssn': '541-70-4093', 'maritalStatus': 'Married', 'email': 'dkegg8n@tmall.com', 'primaryPhone': '415-716-4117', 'phoneType': 'Mobile', 'addressLine1': '973 Crowley Drive', 'addressLine2': '17th Floor', 'city': 'San Francisco', 'state': 'California', 'zipCode': '94116', 'country': 'United States', 'motherMaidenName': 'Pittendreigh', 'primaryBenPersonEntity': 'Entity', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Gamaliel', 'primaryBenLastName': 'Viste', 'primaryBenSuffix': 'III', 'primaryBenGender': 'Male', 'primaryBenDob': '3/13/1958', 'primaryBenSSN': '305-89-8672', 'primaryBenPhone': '804-370-7083', 'primaryBenPercent': 0.0, 'primaryBenAddress1': '943 Derek Plaza', 'primaryBenCity': 'Richmond', 'primaryBenZip': '23213', 'contingentBenPersonEntity': 'Person', 'contingentBenRelationship': 'Parent', 'contingentBenFirst': 'Dominik', 'contingentBenLast': 'Kegg', 'contingentBenSuffix': 'IV', 'contingentBenGender': 'Male', 'contingentBenDob': '10/14/1994', 'contingentBenSSN': '274-18-8772', 'contingentBenPrimaryPhone': '321-502-2183', 'contingentBenPercent': 0.6, 'contingentBenAddress1': '1 Crowley Hill', 'contingentBenCity': 'Orlando', 'contingentBenState': 'Virginia', 'contingentBenZip': '32813', 'eDeliveryPreference': 'N'}"
30874,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'RU89075RN 1001', 'firstName': 'Thurston', 'lastName': 'Weare', 'suffix': 'Jr', 'gender': 'Female', 'dateOfBirth': '3/31/1925', 'ssn': '560-59-4616', 'maritalStatus': 'Married', 'email': 'mcrallan8o@guardian.co.uk', 'primaryPhone': '813-556-4835', 'phoneType': 'Mobile', 'addressLine1': '99167 Buhler Trail', 'addressLine2': 'Room 4', 'city': 'Tampa', 'state': 'Florida', 'zipCode': '33615', 'country': 'United States', 'motherMaidenName': 'Polotti', 'primaryBenPersonEntity': 'Entity', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Ambros', 'primaryBenLastName': 'Lindenstrauss', 'primaryBenSuffix': 'II', 'primaryBenGender': 'Male', 'primaryBenDob': '8/21/1969', 'primaryBenSSN': '681-62-2285', 'primaryBenPhone': '512-564-9709', 'primaryBenPercent': 0.6, 'primaryBenAddress1': '79517 Dexter Circle', 'primaryBenCity': 'Austin', 'primaryBenZip': '78703', 'contingentBenPersonEntity': 'Entity', 'contingentBenRelationship': 'Spouse', 'contingentBenFirst': 'Mohandis', 'contingentBenLast': 'Crallan', 'contingentBenSuffix': 'Jr', 'contingentBenGender': 'Male', 'contingentBenDob': '1/23/1990', 'contingentBenSSN': '891-80-5454', 'contingentBenPrimaryPhone': '216-287-6965', 'contingentBenPercent': 0.23, 'contingentBenAddress1': '52 Dottie Alley', 'contingentBenCity': 'Cleveland', 'contingentBenState': 'Texas', 'contingentBenZip': '44191', 'eDeliveryPreference': 'Y'}"
16310,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'SZ97795YM 1001', 'firstName': 'Eduard', 'lastName': 'Phoenix', 'suffix': 'Sr', 'gender': 'Female', 'dateOfBirth': '7/5/1923', 'ssn': '351-97-1002', 'maritalStatus': 'Single', 'email': 'dlardier8p@washington.edu', 'primaryPhone': '716-608-6888', 'phoneType': 'Home', 'addressLine1': '497 Westerfield Terrace', 'addressLine2': 'PO Box 88675', 'city': 'Buffalo', 'state': 'New York', 'zipCode': '14215', 'country': 'United States', 'motherMaidenName': 'Arnaudi', 'primaryBenPersonEntity': 'Entity', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Garreth', 'primaryBenLastName': 'Lugard', 'primaryBenSuffix': 'Sr', 'primaryBenGender': 'Male', 'primaryBenDob': '6/3/1994', 'primaryBenSSN': '677-96-2253', 'primaryBenPhone': '321-672-6674', 'primaryBenPercent': 0.75, 'primaryBenAddress1': '258 Scoville Alley', 'primaryBenCity': 'Orlando', 'primaryBenZip': '32808', 'contingentBenPersonEntity': 'Person', 'contingentBenRelationship': 'Sibling', 'contingentBenFirst': 'Des', 'contingentBenLast': 'Lardier', 'contingentBenSuffix': 'III', 'contingentBenGender': 'Male', 'contingentBenDob': '12/13/1982', 'contingentBenSSN': '545-28-1863', 'contingentBenPrimaryPhone': '682-609-5086', 'contingentBenPercent': 0.08, 'contingentBenAddress1': '09 Bobwhite Trail', 'contingentBenCity': 'Fort Worth', 'contingentBenState': 'Florida', 'contingentBenZip': '76115', 'eDeliveryPreference': 'N'}"
45328,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'HZ04463LR 1001', 'firstName': 'Cristian', 'lastName': 'Paskin', 'suffix': 'Sr', 'gender': 'Male', 'dateOfBirth': '2/8/1940', 'ssn': '689-50-7049', 'maritalStatus': 'Married', 'email': 'gurpeth8q@wikispaces.com', 'primaryPhone': '702-356-1566', 'phoneType': 'Mobile', 'addressLine1': '3861 Mariners Cove Parkway', 'addressLine2': 'Suite 21', 'city': 'Las Vegas', 'state': 'Nevada', 'zipCode': '89160', 'country': 'United States', 'motherMaidenName': 'Leadston', 'primaryBenPersonEntity': 'Entity', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Kaine', 'primaryBenLastName': ""O' Culligan"", 'primaryBenSuffix': 'IV', 'primaryBenGender': 'Female', 'primaryBenDob': '5/31/1965', 'primaryBenSSN': '585-15-2473', 'primaryBenPhone': '571-323-3241', 'primaryBenPercent': 0.39, 'primaryBenAddress1': '32377 Sunfield Place', 'primaryBenCity': 'Ashburn', 'primaryBenZip': '22093', 'contingentBenPersonEntity': 'Person', 'contingentBenRelationship': 'Parent', 'contingentBenFirst': 'Geoffry', 'contingentBenLast': 'Urpeth', 'contingentBenSuffix': 'IV', 'contingentBenGender': 'Male', 'contingentBenDob': '5/7/1956', 'contingentBenSSN': '432-73-4518', 'contingentBenPrimaryPhone': '540-227-5438', 'contingentBenPercent': 0.86, 'contingentBenAddress1': '4398 Graedel Pass', 'contingentBenCity': 'Roanoke', 'contingentBenState': 'Virginia', 'contingentBenZip': '24004', 'eDeliveryPreference': 'N'}"
11266,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'CP78288UW 1001', 'firstName': 'Abrahan', 'lastName': 'Jouanot', 'suffix': 'IV', 'gender': 'Male', 'dateOfBirth': '9/29/1972', 'ssn': '126-81-6102', 'maritalStatus': 'Married', 'email': 'hbythway8r@mozilla.com', 'primaryPhone': '323-474-3118', 'phoneType': 'Mobile', 'addressLine1': '1 Memorial Trail', 'addressLine2': 'Suite 21', 'city': 'Los Angeles', 'state': 'California', 'zipCode': '90060', 'country': 'United States', 'motherMaidenName': 'Dunster', 'primaryBenPersonEntity': 'Person', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Dulci', 'primaryBenLastName': 'Albasiny', 'primaryBenSuffix': 'IV', 'primaryBenGender': 'Female', 'primaryBenDob': '6/4/1974', 'primaryBenSSN': '619-14-2954', 'primaryBenPhone': '812-987-0288', 'primaryBenPercent': 0.82, 'primaryBenAddress1': '4 Jenifer Junction', 'primaryBenCity': 'Evansville', 'primaryBenZip': '47712', 'contingentBenPersonEntity': 'Entity', 'contingentBenRelationship': 'Spouse', 'contingentBenFirst': 'Halie', 'contingentBenLast': 'Bythway', 'contingentBenSuffix': 'II', 'contingentBenGender': 'Genderqueer', 'contingentBenDob': '6/9/1943', 'contingentBenSSN': '350-59-9635', 'contingentBenPrimaryPhone': '954-608-6584', 'contingentBenPercent': 0.62, 'contingentBenAddress1': '8370 Coleman Parkway', 'contingentBenCity': 'Orlando', 'contingentBenState': 'Indiana', 'contingentBenZip': '32825', 'eDeliveryPreference': 'Y'}"
30147,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'RJ64892RH 1001', 'firstName': 'Margarita', 'lastName': 'Levicount', 'suffix': 'IV', 'gender': 'Female', 'dateOfBirth': '5/18/1984', 'ssn': '788-39-7672', 'maritalStatus': 'Single', 'email': 'pmushart8s@ibm.com', 'primaryPhone': '936-210-5952', 'phoneType': 'Mobile', 'addressLine1': '756 Derek Parkway', 'addressLine2': 'Apt 453', 'city': 'Conroe', 'state': 'Texas', 'zipCode': '77305', 'country': 'United States', 'motherMaidenName': 'Comizzoli', 'primaryBenPersonEntity': 'Person', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Aidan', 'primaryBenLastName': 'Tuftin', 'primaryBenSuffix': 'III', 'primaryBenGender': 'Male', 'primaryBenDob': '4/8/1953', 'primaryBenSSN': '355-93-4241', 'primaryBenPhone': '210-885-6274', 'primaryBenPercent': 0.73, 'primaryBenAddress1': '18544 Fallview Crossing', 'primaryBenCity': 'San Antonio', 'primaryBenZip': '78291', 'contingentBenPersonEntity': 'Person', 'contingentBenRelationship': 'Spouse', 'contingentBenFirst': 'Peg', 'contingentBenLast': 'Mushart', 'contingentBenSuffix': 'Sr', 'contingentBenGender': 'Female', 'contingentBenDob': '5/18/1991', 'contingentBenSSN': '593-25-9081', 'contingentBenPrimaryPhone': '970-229-4729', 'contingentBenPercent': 0.4, 'contingentBenAddress1': '15 Northport Avenue', 'contingentBenCity': 'Grand Junction', 'contingentBenState': 'Texas', 'contingentBenZip': '81505', 'eDeliveryPreference': 'N'}"
94247,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'HD02537SN 1001', 'firstName': 'Rutter', 'lastName': 'MacAlees', 'suffix': 'IV', 'gender': 'Male', 'dateOfBirth': '12/12/1969', 'ssn': '455-50-7925', 'maritalStatus': 'Married', 'email': 'jspafford8t@umich.edu', 'primaryPhone': '203-686-1963', 'phoneType': 'Home', 'addressLine1': '575 Huxley Way', 'addressLine2': 'Room 1710', 'city': 'Bridgeport', 'state': 'Connecticut', 'zipCode': '06606', 'country': 'United States', 'motherMaidenName': 'Blencoe', 'primaryBenPersonEntity': 'Person', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Burgess', 'primaryBenLastName': 'Worvell', 'primaryBenSuffix': 'Sr', 'primaryBenGender': 'Male', 'primaryBenDob': '5/14/1924', 'primaryBenSSN': '704-52-0405', 'primaryBenPhone': '304-711-0227', 'primaryBenPercent': 0.03, 'primaryBenAddress1': '30700 Katie Circle', 'primaryBenCity': 'Morgantown', 'primaryBenZip': '26505', 'contingentBenPersonEntity': 'Entity', 'contingentBenRelationship': 'Spouse', 'contingentBenFirst': 'Jerad', 'contingentBenLast': 'Spafford', 'contingentBenSuffix': 'III', 'contingentBenGender': 'Male', 'contingentBenDob': '5/3/1922', 'contingentBenSSN': '160-66-7962', 'contingentBenPrimaryPhone': '619-398-5674', 'contingentBenPercent': 0.05, 'contingentBenAddress1': '296 Springview Hill', 'contingentBenCity': 'San Diego', 'contingentBenState': 'West Virginia', 'contingentBenZip': '92191', 'eDeliveryPreference': 'Y'}"
43490,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'XJ49453UR 1001', 'firstName': 'Johna', 'lastName': 'Aspey', 'suffix': 'Jr', 'gender': 'Male', 'dateOfBirth': '7/17/1943', 'ssn': '828-39-3475', 'maritalStatus': 'Married', 'email': 'fthompson8u@wikimedia.org', 'primaryPhone': '954-102-6959', 'phoneType': 'Mobile', 'addressLine1': '7445 Grim Junction', 'addressLine2': 'Room 483', 'city': 'Pompano Beach', 'state': 'Florida', 'zipCode': '33064', 'country': 'United States', 'motherMaidenName': 'Hollindale', 'primaryBenPersonEntity': 'Entity', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Lorine', 'primaryBenLastName': 'Cockarill', 'primaryBenSuffix': 'Jr', 'primaryBenGender': 'Female', 'primaryBenDob': '6/24/1978', 'primaryBenSSN': '578-62-0610', 'primaryBenPhone': '512-971-3118', 'primaryBenPercent': 0.27, 'primaryBenAddress1': '73 Clove Pass', 'primaryBenCity': 'Austin', 'primaryBenZip': '78715', 'contingentBenPersonEntity': 'Entity', 'contingentBenRelationship': 'Sibling', 'contingentBenFirst': 'Florella', 'contingentBenLast': 'Thompson', 'contingentBenSuffix': 'IV', 'contingentBenGender': 'Female', 'contingentBenDob': '9/28/1964', 'contingentBenSSN': '152-68-8601', 'contingentBenPrimaryPhone': '786-837-9956', 'contingentBenPercent': 0.7, 'contingentBenAddress1': '873 Northridge Center', 'contingentBenCity': 'Hialeah', 'contingentBenState': 'Texas', 'contingentBenZip': '33013', 'eDeliveryPreference': 'N'}"
49060,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'QF57937DI 1001', 'firstName': 'Dalia', 'lastName': 'Ferreira', 'suffix': 'Sr', 'gender': 'Male', 'dateOfBirth': '1/27/1949', 'ssn': '452-13-1964', 'maritalStatus': 'Single', 'email': 'knelligan8v@list-manage.com', 'primaryPhone': '217-641-4785', 'phoneType': 'Home', 'addressLine1': '397 Twin Pines Plaza', 'addressLine2': 'PO Box 38438', 'city': 'Springfield', 'state': 'Illinois', 'zipCode': '62705', 'country': 'United States', 'motherMaidenName': 'Tidmas', 'primaryBenPersonEntity': 'Entity', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Kiele', 'primaryBenLastName': 'Gehricke', 'primaryBenSuffix': 'IV', 'primaryBenGender': 'Female', 'primaryBenDob': '2/25/1964', 'primaryBenSSN': '106-78-7788', 'primaryBenPhone': '760-763-8105', 'primaryBenPercent': 0.81, 'primaryBenAddress1': '0112 Shoshone Crossing', 'primaryBenCity': 'Los Angeles', 'primaryBenZip': '90040', 'contingentBenPersonEntity': 'Person', 'contingentBenRelationship': 'Parent', 'contingentBenFirst': 'Katy', 'contingentBenLast': 'Nelligan', 'contingentBenSuffix': 'II', 'contingentBenGender': 'Female', 'contingentBenDob': '9/24/1946', 'contingentBenSSN': '193-84-0165', 'contingentBenPrimaryPhone': '678-470-5215', 'contingentBenPercent': 0.85, 'contingentBenAddress1': '26 Bonner Court', 'contingentBenCity': 'Atlanta', 'contingentBenState': 'California', 'contingentBenZip': '30306', 'eDeliveryPreference': 'Y'}"
6363,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'UQ10660QA 1001', 'firstName': 'Rick', 'lastName': 'Hixley', 'suffix': 'II', 'gender': 'Male', 'dateOfBirth': '12/5/1970', 'ssn': '462-04-2086', 'maritalStatus': 'Single', 'email': 'mstansbury8w@sogou.com', 'primaryPhone': '941-242-3463', 'phoneType': 'Mobile', 'addressLine1': '23 International Lane', 'addressLine2': 'PO Box 82364', 'city': 'Orlando', 'state': 'Florida', 'zipCode': '32819', 'country': 'United States', 'motherMaidenName': 'Eeles', 'primaryBenPersonEntity': 'Entity', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Jarred', 'primaryBenLastName': 'Iglesia', 'primaryBenSuffix': 'II', 'primaryBenGender': 'Male', 'primaryBenDob': '7/20/1928', 'primaryBenSSN': '693-53-7645', 'primaryBenPhone': '202-678-7675', 'primaryBenPercent': 0.04, 'primaryBenAddress1': '68115 Bluestem Lane', 'primaryBenCity': 'Washington', 'primaryBenZip': '20599', 'contingentBenPersonEntity': 'Person', 'contingentBenRelationship': 'Sibling', 'contingentBenFirst': 'Mic', 'contingentBenLast': 'Stansbury', 'contingentBenSuffix': 'Sr', 'contingentBenGender': 'Male', 'contingentBenDob': '8/16/1942', 'contingentBenSSN': '341-97-2150', 'contingentBenPrimaryPhone': '559-597-2358', 'contingentBenPercent': 0.94, 'contingentBenAddress1': '5744 Butternut Pass', 'contingentBenCity': 'Fresno', 'contingentBenState': 'District of Columbia', 'contingentBenZip': '93786', 'eDeliveryPreference': 'N'}"
41886,2024-02-13 20:09:59,ACCOUNT_OPEN,"{'planNumber': 'KV03048RE 1001', 'firstName': 'Sergei', 'lastName': 'May', 'suffix': 'III', 'gender': 'Polygender', 'dateOfBirth': '7/19/1930', 'ssn': '739-52-5920', 'maritalStatus': 'Married', 'email': 'eheathcote8x@histats.com', 'primaryPhone': '813-733-2524', 'phoneType': 'Home', 'addressLine1': '1 Bowman Park', 'addressLine2': 'Room 109', 'city': 'Tampa', 'state': 'Florida', 'zipCode': '33673', 'country': 'United States', 'motherMaidenName': 'Swaite', 'primaryBenPersonEntity': 'Person', 'primaryRelationship': 'PersonEntity', 'primaryBenFirstName': 'Towney', 'primaryBenLastName': 'Cronchey', 'primaryBenSuffix': 'IV', 'primaryBenGender': 'Female', 'primaryBenDob': '3/3/1983', 'primaryBenSSN': '116-59-3327', 'primaryBenPhone': '303-615-9466', 'primaryBenPercent': 0.62, 'primaryBenAddress1': '7751 Moose Trail', 'primaryBenCity': 'Arvada', 'primaryBenZip': '80005', 'contingentBenPersonEntity': 'Person', 'contingentBenRelationship': 'Parent', 'contingentBenFirst': 'Eziechiele', 'contingentBenLast': 'Heathcote', 'contingentBenSuffix': 'III', 'contingentBenGender': 'Male', 'contingentBenDob': '3/7/1965', 'contingentBenSSN': '767-85-8617', 'contingentBenPrimaryPhone': '217-772-5779', 'contingentBenPercent': 0.07, 'contingentBenAddress1': '6714 Graedel Pass', 'contingentBenCity': 'Springfield', 'contingentBenState': 'Colorado', 'contingentBenZip': '62756', 'eDeliveryPreference': 'Y'}"
